0.641 	-0.035040047	0.0003212	3.46312E-06
0.642 	0.192720263	0.000513921	3.97705E-06
0.643 	0.379600501	0.000893521	4.87057E-06
0.644 	0.251120325	0.001144642	6.01521E-06
0.645 	-0.216080278	0.000928561	6.94377E-06
0.646 	-0.367920479	0.000560641	7.50441E-06
0.647 	0.169360219	0.000730001	8.23441E-06
0.648 	0.513920673	0.001243922	9.47833E-06
0.649 	0.379600501	0.001623522	1.11019E-05
0.650 	0.1518402	0.001775362	1.28772E-05
0.651 	0.140160188	0.001915523	1.47927E-05
0.652 	0.134320172	0.002049843	1.68426E-05
0.653 	-0.093440123	0.001956403	1.8799E-05
0.654 	-0.385440517	0.001570962	2.03699E-05
0.655 	-0.531440682	0.001039521	2.14095E-05
0.656 	-0.327040416	0.000712481	2.21219E-05
0.657 	0.058400076	0.000770881	2.28928E-05
0.658 	0.303680391	0.001074561	2.39674E-05
0.659 	0.432160557	0.001506722	2.54741E-05
0.660 	0.531440682	0.002038163	2.75123E-05
0.661 	0.402960526	0.002441123	2.99534E-05
0.662 	0.233600297	0.002674724	3.26281E-05
0.663 	0.087600118	0.002762324	3.53904E-05
0.664 	0.122640169	0.002884964	3.82754E-05
0.665 	0.934401208	0.003819365	4.20948E-05
0.666 	1.41912183	0.005238487	4.73333E-05
0.667 	0.986961234	0.006225448	5.35587E-05
0.668 	0.905201206	0.007130649	6.06894E-05
0.669 	0.951921246	0.008082571	6.87719E-05
0.670 	1.354881752	0.009437452	7.82094E-05
0.671 	2.575443332	0.012012896	9.02223E-05
0.672 	3.31128427	0.01532418	0.000105546
0.673 	5.098326422	0.020422506	0.000125969
0.674 	8.392091036	0.028814597	0.000154784
0.675 	10.61713478	0.039431732	0.000194215
0.676 	13.02905786	0.05246079	0.000246676
0.677 	16.07754092	0.068538331	0.000315214
0.678 	17.2981025	0.085836433	0.000401051
0.679 	17.06450284	0.102900936	0.000503952
0.680 	15.43514112	0.118336077	0.000622288
0.681 	12.50929722	0.130845375	0.000753133
0.682 	9.612652812	0.140458027	0.000893591
0.683 	7.422649458	0.147880677	0.001041472
0.684 	6.74520868	0.154625886	0.001196098
0.685 	7.259129304	0.161885015	0.001357983
0.686 	7.866490184	0.169751505	0.001527734
0.687 	8.339530794	0.178091036	0.001705825
0.688 	8.90601166	0.186997047	0.001892822
0.689 	9.86377252	0.19686082	0.002089683
0.690 	11.04345438	0.207904274	0.002297588
0.691 	12.14137582	0.22004565	0.002517633
0.692 	12.2056158	0.232251266	0.002749884
0.693 	10.60545416	0.24285672	0.002992741
0.694 	8.462170934	0.251318891	0.00324406
0.695 	6.529128382	0.257848019	0.003501908
0.696 	5.553847278	0.263401867	0.00376531
0.697 	5.46040712	0.268862274	0.004034172
0.698 	5.734887676	0.274597162	0.004308769
0.699 	6.2488083	0.28084597	0.004589615
0.700 	6.762728924	0.287608699	0.004877224
0.701 	7.551129614	0.295159828	0.005172384
0.702 	8.246090636	0.303405919	0.00547579
0.703 	8.251930652	0.31165785	0.005787448
0.704 	8.392091036	0.320049941	0.006107498
0.705 	8.368730678	0.328418671	0.006435916
0.706 	8.123450496	0.336542122	0.006772458
0.707 	8.216890752	0.344759013	0.007117217
0.708 	7.913210312	0.352672223	0.00746989
0.709 	7.305849432	0.359978072	0.007829868
0.710 	6.920408964	0.366898481	0.008196766
0.711 	6.429848698	0.37332833	0.008570094
0.712 	6.120328144	0.379448658	0.008949543
0.713 	6.342248556	0.385790907	0.009335334
0.714 	6.1378478	0.391928755	0.009727263
0.715 	5.939287844	0.397868042	0.010125131
0.716 	5.986007874	0.40385405	0.010528985
0.717 	5.886727602	0.409740778	0.010938726
0.718 	6.353928098	0.416094706	0.01135482
0.719 	7.066409364	0.423161115	0.011777982
0.720 	7.481049716	0.430642165	0.012208624
0.721 	7.878170412	0.438520335	0.012647144
0.722 	8.059210712	0.446579546	0.013093724
0.723 	8.543930962	0.455123477	0.013548847
0.724 	8.351211022	0.463474688	0.014012322
0.725 	7.229929518	0.470704618	0.014483026
0.726 	6.885369064	0.477589987	0.014960616
0.727 	7.054729234	0.484644716	0.015445261
0.728 	6.99048945	0.491635205	0.015936896
0.729 	6.949608848	0.498584814	0.016435481
0.730 	7.124809132	0.505709623	0.016941191
0.731 	7.615369986	0.513324993	0.017454516
0.732 	8.333690778	0.521658684	0.017976174
0.733 	8.555611092	0.530214295	0.018506389
0.734 	8.339530794	0.538553826	0.019044942
0.735 	8.46801095	0.547021837	0.019591964
0.736 	8.724971262	0.555746808	0.020147711
0.737 	9.215532214	0.56496234	0.020712673
0.738 	9.746972494	0.574709313	0.021287383
0.739 	9.81705298	0.584526366	0.021871909
0.740 	9.793692622	0.594320059	0.022466229
0.741 	9.758652722	0.604078711	0.023070308
0.742 	9.67105258	0.613749764	0.023684058
0.743 	9.466652412	0.623216416	0.024307274
0.744 	9.3556925	0.632572109	0.024939846
0.745 	9.87545314	0.642447562	0.025582294
0.746 	10.93833468	0.653385897	0.02623568
0.747 	11.84937502	0.665235272	0.026900915
0.748 	12.32241612	0.677557688	0.027578473
0.749 	12.73705706	0.690294745	0.028268767
0.750 	13.1867379	0.703481483	0.028972249
0.751 	13.72401898	0.717205502	0.029689454
0.752 	13.91673794	0.73112224	0.030420577
0.753 	13.62473812	0.744746978	0.031165324
0.754 	13.53713788	0.758284116	0.031923608
0.755 	13.78825798	0.772072374	0.03269568
0.756 	14.13865894	0.786211033	0.033481891
0.757 	14.34889834	0.800559931	0.034282451
0.758 	14.02769844	0.814587629	0.035097039
0.759 	13.40865694	0.827996286	0.035925035
0.760 	12.56185658	0.840558143	0.036765593
0.761 	11.87857608	0.852436719	0.03761803
0.762 	11.53985476	0.863976574	0.038482006
0.763 	11.25369476	0.875230268	0.039357237
0.764 	10.80401392	0.886034282	0.040243271
0.765 	10.45361394	0.896487896	0.041139759
0.766 	10.21417348	0.90670207	0.042046461
0.767 	10.0331322	0.916735202	0.042963196
0.768 	9.764492738	0.926499695	0.043889696
0.769 	9.425772398	0.935925467	0.044825621
0.770 	9.192171856	0.945117639	0.045770739
0.771 	9.1746522	0.954292291	0.046725031
0.772 	9.05201206	0.963344303	0.047688375
0.773 	8.783371618	0.972127675	0.048660503
0.774 	8.57897145	0.980706646	0.04964121
0.775 	8.42129092	0.989127937	0.050630338
0.776 	8.281131124	0.997409068	0.051627747
0.777 	8.29865078	1.005707719	0.052633455
0.778 	8.345370908	1.01405309	0.053647508
0.779 	8.485531292	1.022538621	0.054670046
0.780 	8.608171334	1.031146793	0.055701193
0.781 	8.812571404	1.039959364	0.056741152
0.782 	9.016971572	1.048976336	0.057790129
0.783 	9.092892074	1.058069228	0.058848198
0.784 	9.0636917	1.067132919	0.059915331
0.785 	9.046172044	1.076179091	0.06099151
0.786 	9.011132046	1.085190223	0.0620767
0.787 	8.958571902	1.094148795	0.063170849
0.788 	8.923531904	1.103072327	0.064273921
0.789 	8.964411918	1.112036739	0.065385958
0.790 	9.022811686	1.121059551	0.066507018
0.791 	9.005291932	1.130064843	0.067637082
0.792 	8.865131646	1.138929974	0.068776012
0.793 	8.713291132	1.147643266	0.069923656
0.794 	8.573131336	1.156216397	0.071079872
0.795 	8.479691178	1.164696088	0.072244568
0.796 	8.46801095	1.173164099	0.073417732
0.797 	8.316171024	1.18148027	0.074599213
0.798 	8.339530794	1.189819801	0.075789032
0.799 	8.485531292	1.198305332	0.076987338
0.800 	8.625691578	1.206931024	0.078194269
0.801 	8.666571592	1.215597595	0.079409866
0.802 	8.56729132	1.224164887	0.080634031
0.803 	8.485531292	1.232650418	0.081866682
0.804 	8.561451206	1.241211869	0.083107893
0.805 	8.77169139	1.249983561	0.084357877
0.806 	8.92937143	1.258912932	0.08561679
0.807 	9.022811686	1.267935744	0.086884726
0.808 	9.092892074	1.277028636	0.088161754
0.809 	9.308972372	1.286337608	0.089448092
0.810 	9.653532826	1.295991141	0.090744083
0.811 	9.9688932	1.305960034	0.092050043
0.812 	10.260894	1.316220928	0.093366264
0.813 	10.58793372	1.326808862	0.094693073
0.814 	10.82737418	1.337636236	0.096030709
0.815 	10.89161416	1.34852785	0.097379237
0.816 	10.8740947	1.359401945	0.098738639
0.817 	10.93249486	1.37033444	0.100108973
0.818 	10.97921342	1.381313653	0.101490287
0.819 	10.99089404	1.392304547	0.102882592
0.820 	10.88577336	1.403190321	0.104285782
0.821 	10.73977394	1.413930095	0.105699712
0.822 	10.6229746	1.424553069	0.107124265
0.823 	10.53537436	1.435088443	0.108559354
0.824 	10.4010536	1.445489497	0.110004843
0.825 	10.29593292	1.45578543	0.111460628
0.826 	10.1440927	1.465929523	0.112926558
0.827 	10.04481282	1.475974336	0.114402532
0.828 	9.87545314	1.485849789	0.115888382
0.829 	9.723612724	1.495573401	0.117383955
0.830 	9.641852696	1.505215254	0.118889171
0.831 	9.653532826	1.514868787	0.12040404
0.832 	9.752812608	1.5246216	0.121928661
0.833 	9.84041324	1.534462013	0.123463123
0.834 	9.770332852	1.544232346	0.125007355
0.835 	9.659372352	1.553891718	0.126561247
0.836 	9.542572424	1.56343429	0.128124681
0.837 	9.449132168	1.572883423	0.129697565
0.838 	9.396572514	1.582279995	0.131279845
0.839 	9.338172256	1.591618167	0.132871463
0.840 	9.238891984	1.600857059	0.13447232
0.841 	9.157131858	1.610014191	0.136082334
0.842 	9.104571714	1.619118763	0.137701453
0.843 	9.046172044	1.628164935	0.139329618
0.844 	9.05201206	1.637216947	0.140966835
0.845 	9.092892074	1.646309839	0.142613145
0.846 	9.145451728	1.655455291	0.1442686
0.847 	9.279771998	1.664735063	0.145933335
0.848 	9.314811898	1.674049875	0.147607385
0.849 	9.326492126	1.683376367	0.149290761
0.850 	9.3556925	1.692732059	0.150983493
0.851 	9.425772398	1.702157832	0.152685651
0.852 	9.530892196	1.711688724	0.15439734
0.853 	9.600972682	1.721289697	0.15611863
0.854 	9.676892596	1.730966589	0.157849596
0.855 	9.71777261	1.740684362	0.159590281
0.856 	9.793692622	1.750478054	0.161340759
0.857 	9.799532736	1.760277587	0.163101036
0.858 	9.793692622	1.77007128	0.164871108
0.859 	9.793692622	1.779864972	0.166650973
0.860 	9.782012982	1.789646985	0.16844062
0.861 	9.81121316	1.799458199	0.170240078
0.862 	9.799532736	1.809257731	0.172049335
0.863 	9.776172966	1.819033904	0.173868369
0.864 	9.758652722	1.828792557	0.175697162
0.865 	9.653532826	1.83844609	0.177535608
0.866 	9.630172468	1.848076262	0.179383684
0.867 	9.641852696	1.857718115	0.181241402
0.868 	9.600972682	1.867319088	0.183108721
0.869 	9.54841244	1.8768675	0.184985589
0.870 	9.490012182	1.886357512	0.186871947
0.871 	9.454972282	1.895812485	0.188767759
0.872 	9.443292642	1.905255777	0.190673015
0.873 	9.443292642	1.91469907	0.192587714
0.874 	9.460812298	1.924159882	0.194511874
0.875 	9.501692312	1.933661574	0.196445535
0.876 	9.484172656	1.943145747	0.198388681
0.877 	9.443292642	1.95258904	0.20034127
0.878 	9.227212344	1.961816252	0.202303086
0.879 	6.365608326	1.96818186	0.204271268
0.880 	2.429443128	1.970611304	0.20624188
0.881 	6.61088841	1.977222192	0.208219102
0.882 	12.87721666	1.990099409	0.210209201
0.883 	11.71505524	2.001814464	0.212211016
0.884 	7.662090114	2.009476554	0.214220492
0.885 	4.958166626	2.014434721	0.216234927
0.886 	4.5143259	2.018949046	0.218253876
0.887 	5.349447208	2.024298494	0.220278174
0.888 	3.217844112	2.027516338	0.222305691
0.889 	-0.268640344	2.027247697	0.224332938
0.890 	-3.91864515	2.023329052	0.226356267
0.891 	-6.2488083	2.017080244	0.228373348
0.892 	-7.685449884	2.009394794	0.230382743
0.893 	-7.697130014	2.001697664	0.23238444
0.894 	-6.318888198	1.995378776	0.234379819
0.895 	-4.502645966	1.99087613	0.236370695
0.896 	-3.912805134	1.986963325	0.238357658
0.897 	-3.025123878	1.983938201	0.240341597
0.898 	-3.217844112	1.980720357	0.242322317
0.899 	-4.082165304	1.976638192	0.244298955
0.900 	-4.099685254	1.972538506	0.246271494
0.901 	-3.299604434	1.969238902	0.248240733
0.902 	-2.055682692	1.967183219	0.250207916
0.903 	-0.846801144	1.966336418	0.252174252
0.904 	0.052560071	1.966388978	0.254140641
0.905 	0.204400266	1.966593378	0.256107235
0.906 	0.560640752	1.967154019	0.258074389
0.907 	0.607360792	1.96776138	0.26004215
0.908 	0.402960526	1.96816434	0.262010314
0.909 	-0.402960526	1.96776138	0.263978076
0.910 	-1.64688216	1.966114498	0.26594419
0.911 	-2.27176299	1.963842735	0.267908033
0.912 	-3.11272402	1.960730011	0.269868763
0.913 	-5.553847278	1.955176163	0.271823939
0.914 	-7.440169702	1.947735994	0.273771675
0.915 	-10.5120141	1.93722398	0.275708899
0.916 	-13.437858	1.923786122	0.277632685
0.917 	-14.97377966	1.908812342	0.279541498
0.918 	-16.69074162	1.8921216	0.281433619
0.919 	-18.54786416	1.873573736	0.283307193
0.920 	-20.9481076	1.852625629	0.285159818
0.921 	-22.77018926	1.829855439	0.286989674
0.922 	-24.21267086	1.805642768	0.288795317
0.923 	-24.39371214	1.781249056	0.290576566
0.924 	-23.26659062	1.757982466	0.292334548
0.925 	-21.00066794	1.736981798	0.29407153
0.926 	-18.61794494	1.718363853	0.295789894
0.927 	-16.85426148	1.701509591	0.297491403
0.928 	-15.32418062	1.686185411	0.299177589
0.929 	-13.72401898	1.672461392	0.30085005
0.930 	-12.19393518	1.660267457	0.302510318
0.931 	-11.10185454	1.649165602	0.304159483
0.932 	-10.31345336	1.638852149	0.305798335
0.933 	-9.64769281	1.629204456	0.30742754
0.934 	-9.624332452	1.619580123	0.30904712
0.935 	-10.51785392	1.609062269	0.310656182
0.936 	-12.58521684	1.596477053	0.312252659
0.937 	-14.47153946	1.582005513	0.313834665
0.938 	-15.76218084	1.566243332	0.315400908
0.939 	-16.19434124	1.550048991	0.316950957
0.940 	-16.614822	1.533434169	0.318484391
0.941 	-17.3740231	1.516060146	0.320000452
0.942 	-18.29090326	1.497769243	0.321498221
0.943 	-19.4647453	1.478304497	0.322976525
0.944 	-20.70866812	1.457595829	0.324434121
0.945 	-21.09994782	1.436495881	0.325870617
0.946 	-21.42698852	1.415068893	0.327285686
0.947 	-20.37578662	1.394693106	0.328680379
0.948 	-19.34210516	1.375351001	0.33005573
0.949 	-18.19746418	1.357153537	0.331412884
0.950 	-16.94186172	1.340211675	0.332753095
0.951 	-15.79721976	1.324414456	0.33407751
0.952 	-15.20737932	1.309207076	0.335386717
0.953 	-14.63505932	1.294572017	0.336681289
0.954 	-14.41313832	1.280158879	0.337961448
0.955 	-14.4481792	1.265710699	0.339227158
0.956 	-14.65841958	1.25105228	0.340478211
0.957 	-14.804419	1.236247861	0.341714458
0.958 	-14.93873878	1.221309122	0.342935768
0.959 	-15.37090016	1.205938222	0.344141706
0.960 	-15.86146072	1.190076761	0.345331783
0.961 	-16.15346054	1.173923301	0.346505706
0.962 	-16.52722176	1.157396079	0.347663102
0.963 	-16.98858322	1.140407496	0.348803509
0.964 	-17.4849836	1.122922512	0.349926432
0.965 	-17.92298382	1.104999528	0.351031431
0.966 	-18.2792246	1.086720304	0.352118152
0.967 	-18.40770358	1.0683126	0.353186464
0.968 	-18.489464	1.049823136	0.354236288
0.969 	-18.58290406	1.031240232	0.355267528
0.970 	-18.50114462	1.012739087	0.356280267
0.971 	-17.58426348	0.995154824	0.357275422
0.972 	-16.96522198	0.978189602	0.358253611
0.973 	-16.49802168	0.96169158	0.359215303
0.974 	-15.91402106	0.945777559	0.36016108
0.975 	-15.16650058	0.930611059	0.361091691
0.976 	-14.40145966	0.916209599	0.362007901
0.977 	-14.29049916	0.9019191	0.36290982
0.978 	-14.31969924	0.8875994	0.36379742
0.979 	-14.32553906	0.873273861	0.364670693
0.980 	-14.29633898	0.858977522	0.365529671
0.981 	-14.01601782	0.844961505	0.366374632
0.982 	-13.90505732	0.831056447	0.367205689
0.983 	-13.91089812	0.817145549	0.368022834
0.984 	-13.91089812	0.803234651	0.368826069
0.985 	-14.17953866	0.789055112	0.369615124
0.986 	-14.24377766	0.774811335	0.370389936
0.987 	-14.1561784	0.760655156	0.371150591
0.988 	-14.1912183	0.746463938	0.371897055
0.989 	-14.19705812	0.73226688	0.372629322
0.990 	-14.28465836	0.717982222	0.373347304
0.991 	-14.13281912	0.703849402	0.374051153
0.992 	-13.81745806	0.690031944	0.374741185
0.993 	-13.59553804	0.676436406	0.375417621
0.994 	-13.35025776	0.663086149	0.376080708
0.995 	-13.01153742	0.650074611	0.376730782
0.996 	-12.60273728	0.637471874	0.377368254
0.997 	-12.0245755	0.625447298	0.377993701
0.998 	-11.5164945	0.613930804	0.378607632
0.999 	-11.07849428	0.60285231	0.379210485
1.000 	-10.73393412	0.592118375	0.379802603
1.001 	-10.45361394	0.581664762	0.380384268
1.002 	-10.23169294	0.571433069	0.380955701
1.003 	-10.038973	0.561394096	0.381517095
1.004 	-9.86961234	0.551524483	0.382068619
1.005 	-9.67105258	0.541853431	0.382610473
1.006 	-9.437452528	0.532415978	0.383142889
1.007 	-9.186331742	0.523229646	0.383666118
1.008 	-8.92937143	0.514300275	0.384180419
1.009 	-8.74833162	0.505551943	0.384685971
1.010 	-8.619851464	0.496932092	0.385182903
1.011 	-8.555611092	0.488376481	0.385671279
1.012 	-8.46801095	0.47990847	0.386151188
1.013 	-8.44465118	0.471463819	0.386622651
1.014 	-8.368730678	0.463095088	0.387085747
1.015 	-8.29865078	0.454796437	0.387540543
1.016 	-8.176010738	0.446620426	0.387987163
1.017 	-8.076730466	0.438543696	0.388425707
1.018 	-7.95993044	0.430583766	0.388856291
1.019 	-7.81393004	0.422769836	0.389279061
1.020 	-7.6212101	0.415148625	0.389694209
1.021 	-7.451849832	0.407696776	0.390101906
1.022 	-7.358409674	0.400338366	0.390502244
1.023 	-7.235769534	0.393102596	0.390895347
1.024 	-7.078089004	0.386024507	0.391281372
1.025 	-6.821128692	0.379203379	0.391660575
1.026 	-6.546648626	0.37265673	0.392033232
1.027 	-6.318888198	0.366337842	0.39239957
1.028 	-6.096967786	0.360240874	0.39275981
1.029 	-5.915927486	0.354324947	0.393114135
1.030 	-5.74072779	0.348584219	0.39346272
1.031 	-5.454567006	0.343129652	0.393805849
1.032 	-5.209286824	0.337920365	0.39414377
1.033 	-5.086646782	0.332833718	0.394476603
1.034 	-4.969846266	0.327863872	0.394804467
1.035 	-4.841366404	0.323022506	0.39512749
1.036 	-4.742086328	0.318280419	0.39544577
1.037 	-4.753766262	0.313526653	0.395759297
1.038 	-4.794646276	0.308732007	0.396068029
1.039 	-4.759606278	0.3039724	0.396372001
1.040 	-4.68368607	0.299288714	0.39667129
1.041 	-4.642806056	0.294645908	0.396965936
1.042 	-4.71288615	0.289933022	0.397255869
1.043 	-4.806326406	0.285126696	0.397540995
1.044 	-4.81800634	0.280308689	0.397821304
1.045 	-4.823846356	0.275484843	0.398096789
1.046 	-4.84720642	0.270637637	0.398367427
1.047 	-4.905606482	0.26573203	0.398633159
1.048 	-4.923126726	0.260808903	0.398893968
1.049 	-4.800486292	0.256008417	0.399149976
1.050 	-4.66616612	0.251342251	0.399401318
1.051 	-4.596085928	0.246746165	0.399648064
1.052 	-4.537685964	0.242208479	0.399890273
1.053 	-4.467605772	0.237740873	0.400128014
1.054 	-4.304085618	0.233436788	0.400361451
1.055 	-4.140565562	0.229296222	0.400590747
1.056 	-3.977045212	0.225319177	0.400816066
1.057 	-3.831045008	0.221488132	0.401037554
1.058 	-3.702564852	0.217785567	0.40125534
1.059 	-3.562404566	0.214223163	0.401469563
1.060 	-3.451444654	0.210771718	0.401680335
1.061 	-3.451444654	0.207320273	0.401887655
1.062 	-3.533204682	0.203787069	0.402091442
1.063 	-3.58576463	0.200201304	0.402291643
1.064 	-3.620804824	0.196580499	0.402488224
1.065 	-3.591604646	0.192988894	0.402681213
1.066 	-3.620804824	0.18936809	0.402870581
1.067 	-3.679204788	0.185688885	0.40305627
1.068 	-3.7551248	0.18193376	0.403238203
1.069 	-3.848565056	0.178085195	0.403416289
1.070 	-3.959525164	0.17412567	0.403590414
1.071 	-3.982885228	0.170142785	0.403760557
1.072 	-4.029605356	0.166113179	0.40392667
1.073 	-4.035445176	0.162077734	0.404088748
1.074 	-3.994565162	0.158083169	0.404246831
1.075 	-3.9361651	0.154147004	0.404400978
1.076 	-3.831045008	0.150315959	0.404551294
1.077 	-3.778484864	0.146537474	0.404697831
1.078 	-3.73760485	0.142799869	0.404840631
1.079 	-3.661684838	0.139138184	0.40497977
1.080 	-3.544884616	0.1355933	0.405115363
1.081 	-3.41640446	0.132176895	0.40524754
1.082 	-3.27624437	0.128900651	0.40537644
1.083 	-3.13024397	0.125770407	0.405502211
1.084 	-2.94336385	0.122827043	0.405625038
1.085 	-2.797363646	0.120029679	0.405745068
1.086 	-2.65720336	0.117372476	0.40586244
1.087 	-2.505363434	0.114867112	0.405977307
1.088 	-2.31848302	0.112548629	0.406089856
1.089 	-2.184162848	0.110364467	0.40620022
1.090 	-2.190002766	0.108174464	0.406308395
1.091 	-2.172482816	0.106001981	0.406414397
1.092 	-2.154962866	0.103847018	0.406518244
1.093 	-2.154962866	0.101692055	0.406619936
1.094 	-2.160802784	0.099531253	0.406719467
1.095 	-2.143282834	0.09738797	0.406816855
1.096 	-2.10240282	0.095285567	0.406912141
1.097 	-2.049842578	0.093235724	0.407005376
1.098 	-2.06152261	0.091174202	0.40709655
1.099 	-2.096562706	0.089077639	0.407185628
1.100 	-2.13744272	0.086940196	0.407272568
1.101 	-2.166642898	0.084773553	0.407357342
1.102 	-2.178322832	0.082595231	0.407439937
1.103 	-2.219202944	0.080376028	0.407520313
1.104 	-2.207522912	0.078168505	0.407598482
1.105 	-2.166642898	0.076001862	0.407674483
1.106 	-2.084882674	0.073916979	0.4077484
1.107 	-2.038162742	0.071878816	0.407820279
1.108 	-1.973922468	0.069904894	0.407890184
1.109 	-1.89216244	0.068012731	0.407958197
1.110 	-1.763682284	0.066249049	0.408024446
1.111 	-1.623522096	0.064625527	0.408089071
1.112 	-1.506721972	0.063118805	0.40815219
1.113 	-1.40160188	0.061717203	0.408213907
1.114 	-1.290641674	0.060426562	0.408274334
1.115 	-1.197201516	0.05922936	0.408333563
1.116 	-1.121281504	0.058108079	0.408391671
1.117 	-1.033681362	0.057074397	0.408448746
1.118 	-0.922721176	0.056151676	0.408504898
1.119 	-0.852641082	0.055299035	0.408560197
1.120 	-0.77672105	0.054522314	0.408614719
1.121 	-0.730000942	0.053792313	0.408668511
1.122 	-0.706640956	0.053085672	0.408721597
1.123 	-0.689120908	0.052396551	0.408773993
1.124 	-0.694960924	0.05170159	0.408825695
1.125 	-0.683280902	0.051018309	0.408876713
1.126 	-0.706640956	0.050311668	0.408927025
1.127 	-0.71832091	0.049593347	0.408976618
1.128 	-0.759201002	0.048834146	0.409025452
1.129 	-0.840961128	0.047993185	0.409073446
1.130 	-0.864321114	0.047128864	0.409120575
1.131 	-0.881841152	0.046247023	0.409166822
1.132 	-0.887681168	0.045359342	0.409212181
1.133 	-0.817601074	0.044541741	0.409256723
1.134 	-0.712480972	0.04382926	0.409300552
1.135 	-0.59568076	0.043233579	0.409343785
1.136 	-0.490560658	0.042743018	0.409386528
1.137 	-0.438000573	0.042305018	0.409428833
1.138 	-0.391280494	0.041913737	0.409470747
1.139 	-0.327040416	0.041586697	0.409512334
1.140 	-0.27448036	0.041312216	0.409553646
1.141 	-0.210240282	0.041101976	0.409594748
1.142 	-0.19856025	0.040903416	0.409635652
1.143 	-0.169360219	0.040734056	0.409676386
1.144 	-0.146000194	0.040588056	0.409716974
1.145 	-0.093440123	0.040494615	0.409757468
1.146 	-0.035040047	0.040459575	0.409797928
1.147 	0.017520024	0.040477095	0.409838405
1.148 	0.029200038	0.040506295	0.409878911
1.149 	-0.017520024	0.040488775	0.4099194
1.150 	-0.052560071	0.040436215	0.409959836
1.151 	-0.087600118	0.040348615	0.410000185
1.152 	-0.087600118	0.040261015	0.410040446
1.153 	-0.140160188	0.040120855	0.410080567
1.154 	-0.1518402	0.039969015	0.410120536
1.155 	-0.204400266	0.039764614	0.4101603
1.156 	-0.1518402	0.039612774	0.410199913
1.157 	-0.169360219	0.039443414	0.410239357
1.158 	-0.116800153	0.039326614	0.410278683
1.159 	-0.075920099	0.039250694	0.410317934
1.160 	-0.058400076	0.039192294	0.410357126
1.161 	-0.075920099	0.039116374	0.410396243
1.162 	-0.046720061	0.039069654	0.410435312
1.163 	0.023360031	0.039093014	0.410474405
1.164 	0	        0.039093014	0.410513498
1.165 	0.040880052	0.039133894	0.410552632
1.166 	0.052560071	0.039186454	0.410591819
1.167 	0.140160188	0.039326614	0.410631145
1.168 	0.297840385	0.039624454	0.41067077
1.169 	0.438000573	0.040062455	0.410710832
1.170 	0.432160557	0.040494615	0.410751327
1.171 	0.443840579	0.040938456	0.410792265
1.172 	0.513920673	0.041452377	0.410833717
1.173 	0.537280698	0.041989657	0.410875707
1.174 	0.584000767	0.042573658	0.410918281
1.175 	0.578160761	0.043151819	0.410961433
1.176 	0.508080667	0.0436599	0.411005093
1.177 	0.467200604	0.0441271	0.41104922
1.178 	0.426320541	0.044553421	0.411093773
1.179 	0.332880432	0.044886301	0.411138659
1.180 	0.221920294	0.045108221	0.411183768
1.181 	0.19856025	0.045306782	0.411229074
1.182 	0.058400076	0.045365182	0.41127444
1.183 	0.005840008	0.045371022	0.411319811
1.184 	-0.052560071	0.045318462	0.411365129
1.185 	-0.1518402	0.045166621	0.411410296
1.186 	-0.233600297	0.044933021	0.411455229
